1.97185,0,48.3224,43.06,2.2613,-99900,24.5061,-98.45,0.0028916,2.2613,46.5,5.82065,27.2894,-20.802,4.25616,3.74104,-99900,0.009,0.009,147,2217,21.233,0
6.62982,0,37.8892,43.15,20.6588,16.832,5.71497,-102.15,0.00153536,20.6588,57,22.4601,40.6131,-13.7742,-5.30066,137.944,16.832,0.005,0.004,157,271.138,14.759,4
2.67959,0,15.8098,43.15,10.4636,5.02276,5.90008,-95.23,0.00159193,10.4636,57,27.5605,40.464,-9.22628,7.15729,3.86746,5.02276,0.002,0.002,158,279.76,11.6769,4
1.95463,0,31.4011,43.13,-99900,-99900,16.065,-97.91,0.00698757,-99900,37.5,1.49551,24.0278,-20.6116,2.84659,82.1241,-99900,0.009,0.009,122,592.095,20.8072,0
1.64285,0,10.7316,43.08,5.99374,-99900,6.53232,-99.16,0.000924665,5.99374,48.5,8.04145,28.1087,-21.8928,1.42389,51.6749,-99900,0.003,0.002,159,220.359,21.939,0
2.26575,0,15.4834,43,26.985,41.1034,6.83367,-99.75,0.00169113,9.57345,55.5,15.5698,41.9003,-14.2138,-3.11532,46.3589,-99900,0.003,0.002,24,302.754,14.5512,2
3.66975,0,14.1963,42.77,43.8881,74.3534,3.86846,-102.17,0.00237029,21.5486,54,21.604,45.7079,-12.5921,0.469008,150.904,17.6828,0.004,0.003,27,170.539,12.6009,4
2.62827,0,11.4504,42.78,6.65075,-99900,4.35663,-97.1,0.00212563,6.65075,52,13.0067,34.2143,-16.542,12.3237,114.312,-99900,0.003,0.003,124,154.251,20.6279,4
8.66664,0,40.908,42.75,13.8448,12.0635,4.72017,-99.46,0.0012213,13.8448,51,15.4405,33.1602,-21.8928,-5.66022,74.8317,12.0635,0.003,0.002,160,442.634,22.6126,4
2.95259,0,12.3988,42.57,36.7093,94.1785,4.1993,-99.98,0.0019509,10.0938,60,19.864,53.7469,-99900,-99900,11.8539,11.4152,0.003,0.003,32,153.293,-99900,2
2.47681,0,12.7178,42.5,8.8756,-99900,5.13476,-97.66,0.00252973,8.8756,53,14.2625,36.238,-21.8928,4.23106,89.7726,-99900,0.012,0.012,108,199.281,22.2979,4
2.32936,3,11.8166,42.22,29.6753,57.7742,5.07289,-100.09,0.00280942,26.0409,63,47.1664,52.0406,-21.8928,2.8375,4.41417,56.9035,0.005,0.005,59,188.742,22.0759,2
3.36488,0,18.8162,42.21,1.78159,-99900,5.59193,-98.78,0.000795353,1.78159,32.5,1.17713,23.5257,-20.4048,-14.1297,86.406,-99900,0.003,0.002,148,218.443,24.8195,0
2.41904,0,14.8753,42.16,2.53318,-99900,6.14927,-98.41,0.00105774,2.16812,41,3.52555,25.6096,-21.8928,5.69479,106.62,-99900,0.006,0.006,149,240.479,22.6213,0
6.76609,0,32.8832,42.04,14.2424,4.82444,4.86,-97.89,0.00229205,11.3235,57.5,27.0452,35.004,-21.8928,4.18373,79.3123,4.82444,0.006,0.006,150,481.916,22.2889,4
3.52803,21,20.5235,41.83,52.5492,88.3078,5.81727,-97.7,0.00192113,41.9037,64.5,49.17,43.5195,-21.8928,5.675,114.138,71.0869,0.002,0.002,33,295.09,22.6163,4
1.57844,0,9.59737,41.81,39.0195,41.8638,6.08028,-98.47,0.00224374,39.0195,57,41.0417,33.545,-21.8928,8.5125,135.92,41.8638,0.002,0.002,47,181.078,23.4895,4
2.16459,0,10.9555,41.66,21.725,9.94118,5.06123,-98.2,0.000789351,21.725,51.5,14.2895,33.0109,-21.8928,11.2619,113.419,2.96138,0.002,0.002,128,176.287,24.6196,4
2.16568,0,10.5013,41.48,-99900,-99900,4.84896,-98.97,0.00035332,-99900,42.5,2.72488,24.6765,-99900,-99900,161.389,-99900,0,0,161,156.168,-99900,0
1.59747,0,13.0334,41.32,11.4031,-99900,8.15879,-104.37,0.00382886,1.08024,48,4.74348,33.3716,-7.29758,-5.675,69.9308,-99900,0.005,0.005,61,279.76,9.24448,0
1.4969,0,11.0096,41.26,2.68612,-99900,7.35492,-103.14,0.000732289,2.10783,44.5,5.36792,32.7795,-8.98275,-1.43696,176.024,-99900,0.001,0.001,129,251.976,9.09695,0
2.22998,0,11.7895,41.21,-99900,-99900,5.28681,-98.45,0.00110629,-99900,46.5,2.73898,26.7375,-21.0583,5.73922,17.6672,-99900,0.001,0.001,151,194.491,21.8264,0
2.79598,0,12.3202,41.12,21.8841,40.4974,4.4064,-102.73,0.00221561,15.0769,55,18.9587,41.4417,-11.2946,1.82953,109.602,25.4349,0.002,0.002,130,172.455,11.4418,4
3.37227,0,15.3895,41.02,26.9258,52.1346,4.56355,-100.3,0.00213677,18.9281,60,41.694,52.2205,-10.9512,1.46411,0.592834,47.3557,0.00399999,0.00399999,111,210.778,11.0487,1
4.43456,0,24.2897,40.94,3.5561,-99900,5.47736,-103.25,0.000828083,-99900,41,3.37093,27.7304,-12.0213,-1.8632,85.9358,-99900,0.001,0.001,88,353.533,12.1648,0
2.34328,0,12.3117,40.82,12.4887,7.57557,5.25404,-102.75,0.000808344,7.32504,52.5,13.7622,37.6034,-10.9464,4.19741,96.1974,-99900,0.001,0.001,131,199.281,11.7235,4
1.6707,0,21.7778,40.58,6.73746,-99900,13.0351,-104.31,0.00247646,6.73746,48.5,5.0288,27.9404,-10.4327,-2.4125,84.7238,-99900,0.003,0.003,113,579.64,10.708,4
1.51074,0,12.9425,40.63,6.37247,-99900,8.56701,-102.41,0.00181599,2.55502,52,7.90195,30.6577,-16.4537,-2.72317,102.998,-99900,0.002,0.002,132,333.413,16.6775,4
2.25892,0,18.3998,40.31,12.6973,-99900,8.14538,-103.38,0.00171835,12.6973,49,9.57875,31.7909,-7.31351,1.41227,138.553,-99900,0.002,0.002,133,357.365,7.44862,4
